52.534	52.749	b
52.772	53.079	b
55.357	55.485	b
55.633	55.786	b
90.150	90.273	b
93.051	93.118	b
119.685	119.831	b
145.913	146.062	b
146.207	146.333	b
159.783	159.868	b
160.064	160.187	b
161.299	161.390	b
161.561	161.665	b
197.259	197.359	b
197.472	197.560	b
239.531	239.616	b
239.775	239.842	b
256.744	256.890	b
257.012	257.128	b
266.846	266.930	b
270.674	270.757	b
270.925	271.029	b
283.296	283.434	b
283.560	283.660	b
290.080	290.149	b
290.412	290.498	b
304.562	304.635	b
305.942	306.065	b
319.893	320.003	b
323.833	323.942	b
341.490	341.579	b
341.733	341.834	b
343.744	343.821	b
344.012	344.108	b
362.001	362.071	b
362.212	362.296	b
364.970	365.053	b
365.192	365.282	b
366.232	366.326	b
394.848	395.024	b
395.119	395.246	b
422.721	422.829	b
422.958	423.046	b
425.789	425.862	b
426.112	426.228	b
444.670	444.774	b
453.148	453.248	b
453.375	453.513	b
461.427	461.560	b
462.652	462.745	b
462.922	463.023	b
465.309	465.388	b
465.600	465.665	b
467.616	467.730	b
469.656	469.807	b
469.946	470.063	b
473.250	473.323	b
473.517	473.641	b
484.385	484.469	b
484.617	484.700	b
490.989	491.062	b
491.273	491.363	b
499.271	499.380	b
499.519	499.638	b
512.616	512.702	b
512.857	512.971	b
522.467	522.543	b
522.720	522.828	b
526.928	527.042	b
527.231	527.323	b
530.975	531.081	b
531.256	531.378	b
534.110	534.213	b
540.945	541.047	b
541.190	541.335	b
544.319	544.403	b
547.274	547.412	b
547.516	547.609	b
554.159	554.269	b
554.449	554.541	b
555.612	555.722	b
556.870	557.009	b
564.233	564.403	b
567.614	567.739	b
567.943	568.033	b
573.928	574.000	b
574.199	574.312	b
602.943	603.033	b
603.191	603.306	b
615.933	616.047	b
616.198	616.313	b
623.215	623.337	b
623.477	523.574	b
648.836	648.953	b
649.078	649.166	b
658.774	658.919	b
659.045	659.141	b
668.637	668.735	b
668.931	669.056	b
670.329	670.421	b
696.707	696.772	b
696.901	696.986	b
700.163	700.304	b
700.421	700.518	b
707.900	707.991	b
708.172	708.290	b
708.429	708.517	b
722.583	722.662	b
722.849	722.972	b
744.446	744.575	b
744.684	744.800	b
752.870	753.023	b
753.142	753.284	b
775.630	775.703	b
775.847	775.963	b
777.723	777.797	b
780.530	780.592	b
780.775	780.899	b
802.368	802.451	b
802.609	802.742	b
805.991	806.062	b
806.240	806.356	b
813.130	813.292	b
813.483	813.606	b
816.263	816.384	b
816.486	816.593	b
828.550	828.644	b
828.783	828.886	b
850.960	851.083	b
870.924	871.040	b
871.220	871.308	b
888.258	888.349	b
891.431	891.541	b
