58.104	59.669	c
62.747	64.247	c
63.491	64.991	c
65.744	67.158	c
67.315	69.048	c
84.548	86.048	c
354.492	355.992	c
360.213	361.731	c
368.034	369.534	c
374.229	375.729	c
382.095	383.973	c
387.839	389.705	c
397.965	399.589	c
403.843	405.343	c
407.182	408.608	c
408.608	410.108	c
409.340	410.840	c
424.287	425.787	c
425.060	426.560	c
427.047	428.547	c
439.005	440.813	c
471.825	473.285	c
521.715	523.796	c
648.810	650.462	c
650.856	652.125	c
672.878	674.378	c
683.479	684.690	c
737.544	739.044	c
739.044	740.544	c
740.557	741.316	c
743.983	745.397	c
745.439	746.939	c
749.918	751.211	c
751.935	753.541	c
766.798	768.693	c
772.803	774.084	c
788.198	789.698	c
789.052	790.552	c
792.175	793.879	c
795.009	796.509	c
792.336	793.235	c
806.000	807.500	c
817.506	819.006	c
822.409	823.557	c
825.082	826.345	c
830.809	832.188	c
832.710	835.011	c
838.477	839.857	c
