0.641	0.998	w
11.108	11.625	w
11.963	12.452	w
15.765	16.343	w
19.631	20.148	w
23.203	23.566	w
24.085	24.696	w
27.345	27.777	w
31.217	32.271	w
38.871	39.316	w
39.311	39.703	w
47.204	47.621	w
48.589	49.160	w
60.550	61.046	w
63.075	63.625	w
73.887	74.378	w
74.455	74.907	w
85.619	86.161	w
88.923	89.497	w
98.520	99.010	w
101.369	101.754	w
101.754	102.067	w
105.404	105.910	w
108.961	109.401	w
111.781	112.168	w
123.740	124.561	w
124.642	125.412	w
126.918	127.309	w
127.415	128.017	w
138.506	138.948	w
142.736	143.306	w
143.838	144.338	w
144.851	145.287	w
149.320	149.838	w
157.897	158.385	w
158.565	159.055	w
162.937	163.531	w
165.325	165.767	w
167.484	167.889	w
168.361	168.732	w
170.297	170.829	w
172.394	172.785	w
172.996	173.481	w
178.479	178.901	w
179.296	179.737	w
183.722	184.129	w
190.792	191.339	w
195.611	196.255	w
198.418	198.938	w
203.740	204.023	w
204.010	204.388	w
205.662	206.179	w
212.709	213.322	w
217.152	217.630	w
220.995	221.444	w
224.903	225.322	w
236.634	237.038	w
237.938	238.412	w
243.403	243.738	w
246.390	246.859	w
247.966	248.492	w
254.145	254.581	w
257.877	258.455	w
260.785	261.310	w
268.480	268.996	w
276.089	276.691	w
280.263	280.705	w
281.696	282.087	w
286.798	287.213	w
289.419	289.991	w
295.332	295.777	w
297.190	297.774	w
298.277	298.877	w
301.256	301.967	w
306.615	307.091	w
308.447	309.067	w
310.435	311.050	w
315.174	315.788	w
319.081	319.602	w
322.078	322.573	w
324.416	324.822	w
332.204	332.810	w
334.711	335.181	w
335.804	336.407	w
343.128	343.733	w
348.460	349.020	w
351.848	352.289	w
352.915	353.373	w
361.662	362.134	w
364.021	364.625	w
368.713	369.194	w
382.127	382.655	w
383.770	384.323	w
384.707	385.342	w
386.652	387.387	w
387.397	388.038	w
390.247	390.666	w
391.257	391.840	w
393.325	393.864	w
397.910	398.484	w
399.423	399.938	w
404.563	405.065	w
407.585	407.954	w
408.150	408.541	w
412.452	412.870	w
413.158	413.465	w
426.789	427.247	w
427.281	427.649	w
427.870	428.465	w
428.991	429.443	w
432.440	432.734	w
434.285	434.578	w
438.543	439.005	w
441.109	441.602	w
442.780	443.126	w
448.721	449.210	w
449.865	450.330	w
452.614	453.067	w
454.415	454.952	w
457.020	457.462	w
461.956	462.404	w
463.733	464.076	w
466.827	467.287	w
467.435	467.860	w
470.920	471.386	w
472.377	472.798	w
483.128	483.663	w
486.087	486.623	w
487.836	488.343	w
491.831	492.394	w
500.051	500.530	w
506.562	507.128	w
514.416	514.807	w
518.888	519.311	w
522.951	523.540	w
524.614	525.015	w
525.328	525.886	w
529.336	529.820	w
531.013	531.466	w
533.959	534.366	w
537.460	537.938	w
539.340	539.763	w
539.725	540.245	w
540.280	540.816	w
541.441	541.910	w
542.242	542.684	w
548.444	548.856	w
552.298	552.711	w
557.513	557.964	w
570.984	571.455	w
575.813	576.426	w
578.969	579.440	w
590.802	591.231	w
592.266	592.763	w
594.327	594.946	w
595.232	595.767	w
601.429	601.949	w
604.724	605.175	w
609.830	610.174	w
612.508	613.086	w
616.033	616.555	w
618.353	618.874	w
619.463	619.927	w
633.294	633.814	w
634.539	635.079	w
638.018	638.437	w
642.528	643.062	w
646.149	646.559	w
648.253	648.679	w
650.405	650.769	w
655.025	655.579	w
660.253	660.662	w
661.776	662.394	w
669.879	670.399	w
671.625	672.090	w
675.482	676.023	w
683.558	683.968	w
685.578	685.867	w
685.789	686.209	w
687.903	688.365	w
688.530	688.977	w
688.787	689.256	w
689.846	690.287	w
690.784	691.295	w
695.017	695.493	w
697.508	698.024	w
700.271	700.675	w
701.287	701.738	w
702.378	702.952	w
704.543	704.900	w
705.597	706.173	w
707.538	707.934	w
709.912	710.470	w
710.421	710.792	w
716.013	716.430	w
720.092	720.631	w
722.912	723.466	w
726.575	726.934	w
727.010	727.564	w
730.984	731.480	w
732.555	732.939	w
734.936	735.417	w
735.969	736.495	w
739.811	740.368	w
744.722	745.175	w
745.175	745.607	w
746.372	746.859	w
749.728	750.183	w
755.263	755.777	w
758.326	758.778	w
761.516	762.084	w
765.660	766.191	w
769.019	769.490	w
771.712	772.123	w
773.648	774.081	w
777.775	778.412	w
780.831	781.485	w
782.293	782.828	w
785.946	786.491	w
786.620	787.055	w
788.378	788.797	w
790.282	790.782	w
791.592	792.094	w
794.767	795.261	w
795.863	796.569	w
797.331	797.806	w
798.209	798.760	w
801.946	802.533	w
803.077	803.622	w
806.328	806.776	w
806.772	807.141	w
810.453	810.932	w
811.303	811.708	w
815.152	815.575	w
816.035	816.614	w
821.244	821.694	w
821.682	821.979	w
821.986	822.551	w
825.966	826.461	w
832.175	832.619	w
833.233	833.701	w
836.707	837.153	w
839.067	839.485	w
841.215	841.684	w
842.839	843.286	w
846.095	846.598	w
846.971	847.426	w
847.795	848.278	w
851.449	851.953	w
858.168	858.719	w
861.064	861.469	w
865.163	865.725	w
868.600	869.080	w
870.106	870.642	w
875.666	876.143	w
879.782	880.107	w
880.093	880.386	w
881.311	881.805	w
885.293	885.790	w
889.504	890.126	w
890.126	890.742	w
898.657	899.200	w
2.222	3.310	c
21.880	22.853	c
34.957	36.320	c
43.088	44.294	c
53.353	54.135	c
57.094	58.559	c
61.337	62.970	c
68.158	70.455	c
77.833	78.760	c
80.803	81.911	c
81.992	84.529	c
118.165	120.873	c
121.849	123.009	c
179.785	180.863	c
209.896	210.564	c
235.247	236.447	c
248.881	250.372	c
267.031	268.255	c
285.226	285.790	c
320.544	321.260	c
327.405	328.570	c
353.176	354.871	c
367.116	368.019	c
423.056	423.905	c
430.617	432.098	c
439.367	440.626	c
445.265	446.778	c
476.204	476.727	c
479.023	480.208	c
480.211	480.590	c
492.262	493.840	c
527.190	528.567	c
560.327	560.642	c
589.255	590.540	c
603.108	604.591	c
606.786	607.957	c
610.311	612.210	c
626.992	629.261	c
636.241	637.695	c
