0.412677	1.013326	w
2.205983	3.208507	chatter
5.976249	6.481832	w
11.092575	11.617603	w
11.937373	12.481847	w
15.345325	15.395045	chuck
15.483011	15.532732	chuck
15.787581	16.355822	w
19.067388	20.080715	s
20.685686	21.137253	w
22.042549	22.634556	c
23.223053	23.535092	w
24.001746	24.628636	whiste
27.377958	27.782766	w
27.850234	28.617683	s
28.035771	29.008435	chatter
31.203956	32.215977	w
32.350913	33.523169	s
32.873790	33.936411	chatter
35.001843	36.283736	chatter
36.390560	36.500195	chatter
36.607020	37.042751	chatter
38.737885	39.286062	w
41.880770	42.802832	chatter
41.880770	42.642596	s
43.095194	44.247772	chatter
44.790328	45.976640	s
45.122045	46.024430	chatter
46.285869	46.342092	chuck
48.368944	48.427978	chuck
48.596648	49.021134	whistle
48.841220	48.891821	chuck
49.021134	49.094225	chuck
50.747191	50.803414	chuck
51.941937	52.838699	chatter
51.941937	52.445136	whistle
53.434667	54.081235	chatter
54.151515	54.365163	chatter
54.570378	54.845873	chatter
55.129801	55.191646	chatter
55.363128	55.596455	chatter
57.080751	58.536935	chatter
59.669836	60.552542	s
59.801961	60.184279	chatter
60.476641	60.752135	chatter
60.712779	61.117587	whistle
61.359347	61.438060	chatter
61.685443	61.935637	chatter
62.034027	62.891434	chatter
63.096649	63.625148	whistle
64.797405	64.862062	chuck
65.115067	65.258436	chatter
65.497386	65.567665	chatter
66.172066	66.259212	chuck
68.165183	69.964330	chatter
68.938254	70.430984	chatter
73.877475	74.324451	whistle
74.467820	74.872628	whistle
75.201535	75.252136	chuck
76.376603	76.421581	chuck
77.579782	77.641628	chuck
77.841221	78.768906	chatter
80.843548	81.886491	chatter
82.243369	83.832976	chatter
82.341582	83.149117	burble
82.839926	84.520472	chatter
84.933029	85.009417	chuck
85.627800	86.166157	whistle
86.773627	86.842740	chuck
88.772021	89.421759	s
89.345371	89.792789	whistle
95.358232	95.430983	chuck
98.566546	98.995776	whistle
99.988826	100.065215	chuck
100.807274	100.869112	chuck
101.058264	101.123740	chuck
101.320167	102.022214	whistle
101.356543	101.905812	whistle
102.909774	102.967975	chuck
105.317829	105.408768	chuck
105.408768	105.874373	whistle
108.944461	109.431892	whistle
109.599219	111.530755	chatter
109.839297	110.206689	whistle
109.995711	110.926923	song
111.778108	112.218251	whistle
118.151086	119.769794	chatter
119.085935	120.871970	chatter
120.766481	121.235724	whistle
121.697692	121.948683	whistle
121.934133	122.956283	chatter
123.225461	123.629228	whistle
123.741992	125.429813	whistle
126.251898	126.604740	whistle
126.782980	127.321336	whistle
127.448650	128.056120	whistle
128.659953	129.183759	chatter
129.625944	130.587851	song
130.085870	130.587851	chatter
130.682427	131.144396	whistle
133.490612	133.556088	chuck
133.887104	134.178108	whistle
134.530950	134.607338	chuck
138.116220	139.048780	s
140.212794	141.136731	s
140.441960	141.682362	chatter
142.729975	143.344720	whistle
143.824876	144.228644	whistle
144.537835	145.323544	s
146.276581	146.680349	whistle
149.350306	149.786812	whistle
149.950501	150.019615	chuck
150.212404	150.299705	chuck
150.637997	150.725298	chuck
152.678660	152.773236	chuck
153.089702	153.184278	chuck
156.210715	156.694509	whistle
157.916724	158.367779	whistle
158.178627	159.055275	song
160.877685	161.499705	song
161.357841	161.910748	chatter
162.940173	163.529455	whistle
165.333677	165.766545	whistle
167.101524	167.898146	song
168.098211	168.185512	chuck
168.341927	168.782070	whistle
170.335301	170.786357	whistle
172.299575	172.797919	whistle
172.437802	173.507240	song
174.700355	176.668266	chatter
174.922245	175.373300	s
177.668591	178.181485	whistle
178.490676	178.901719	whistle
179.327311	179.712891	whistle
179.829293	180.811430	chatter
183.736015	184.077945	whistle
189.734327	189.817990	chuck
190.814677	191.283921	whistle
192.527961	193.590124	song
192.971741	193.921140	chatter
195.627149	196.321920	whistle
198.024291	198.944589	song
203.666122	204.048065	whistle
204.022602	204.451832	whistle
205.674047	206.216041	whistle
209.904511	210.544719	chatter
212.832735	213.298340	whistle
214.586031	214.669695	chuck
214.713345	214.811559	chuck
216.550305	216.623056	chuck
217.190513	217.608831	whistle
220.542645	221.442803	s
224.909383	225.396814	whistle
226.982783	227.211949	burble
227.317437	227.404738	chuck
227.459302	227.539328	chuck
227.703017	227.801231	chuck
229.841893	230.231111	whistle
233.792267	233.872293	chuck
234.239685	234.345174	chuck
234.454300	234.548876	chuck
235.320036	236.356736	chatter
236.647739	237.062419	whistle
237.113345	237.589863	whistle
237.484503	238.404673	s
239.506849	239.910617	whistle
241.045531	241.565700	whistle
241.580250	242.056768	song
241.794865	242.056768	chatter
243.297171	243.766414	whistle
245.345108	245.432410	chuck
246.490935	246.869240	whistle
247.473072	248.455209	s
248.946278	250.313994	chatter
254.162517	254.573559	w
254.504446	254.573559	chuck
254.599022	254.646310	chuck
254.806362	254.886388	chatter
254.944589	255.042802	chatter
255.071903	255.151929	chatter
255.206492	255.293793	chatter
257.854624	258.407531	whistle
260.804673	261.346667	whistle
266.904835	266.955761	chuck
266.970311	268.177976	chatter
268.498080	269.010974	whistle
270.455079	270.993435	whistle
271.524517	271.630006	chuck
275.416690	276.697105	song
279.221561	280.374663	chatter
279.850857	280.742055	s
280.552903	281.433188	chatter
281.575053	282.113409	whistle
282.539002	283.030071	whistle
285.172584	285.725491	chatter
286.827667	287.187784	whistle
289.421236	289.981418	whistle
295.346797	295.757839	whistle
297.038255	297.813052	s
297.911266	298.889765	s
301.235981	301.901652	whistle
302.323607	302.840138	whistle
305.200905	305.259106	chuck
305.419158	305.495546	chuck
305.659236	305.728349	chuck
305.833838	305.895676	chuck
306.597722	307.103341	whistle
308.518346	309.038514	whistle
309.100353	309.187654	chuck
309.467745	309.533221	chuck
309.733285	309.846049	chuck
310.224354	310.293467	chuck
310.457157	311.002789	whistle
313.629096	313.701847	chuck
315.247803	315.316916	chuck
315.342379	315.742509	whistle
316.226303	317.004737	song
316.888336	317.495806	chatter
318.001424	318.085088	chuck
318.565244	318.928998	whistle
318.641632	319.587394	song
319.565569	319.623769	chuck
319.954786	319.998436	chuck
320.162126	320.209414	chuck
320.340366	320.394929	chuck
320.635007	321.217014	chuck
322.111850	322.573818	whistle
323.479567	324.323477	chatter
324.010648	324.829096	song
324.858196	325.058261	chatter
325.640268	326.076773	whistle
327.491778	328.019222	chatter
328.102886	328.943159	chatter
329.208699	329.255987	chuck
329.539716	330.398176	chatter
332.246049	332.802593	whistle
334.726854	335.166997	whistle
335.327049	336.327374	song
337.105809	337.185835	chuck
337.695091	337.749654	chuck
337.920619	338.000645	chuck
338.095221	338.153421	chuck
338.173864	338.444712	chatter
340.659690	341.016169	whistle
340.845204	341.252609	chatter
341.572713	341.656377	chuck
343.129583	343.707952	whistle
345.377585	345.697689	chatter
345.915942	346.225133	chatter
348.112350	349.026042	song
351.888790	352.310745	whistle
352.448972	352.787263	whistle
352.518085	353.391096	song
353.172843	354.766088	chatter
358.185845	361.097117	chatter
358.911353	359.978243	song
361.697362	362.155217	whistle
363.576298	364.634549	song
367.126839	367.951843	chatter
368.729334	369.174232	whistle
377.748227	378.244958	whistle
381.570891	382.642100	song
383.743545	384.369857	whistle
384.758603	385.942117	whistle
384.875226	385.311485	whistle
386.689372	388.045661	whistle
389.855487	390.658894	song
391.337039	391.868324	whistle
393.358515	393.876842	whistle
397.747019	398.546106	song
399.435901	399.936951	whistle
403.979903	404.459356	whistle
404.554383	405.003600	whistle
407.513167	407.936468	whistle
407.733456	408.562780	song
411.862796	412.877854	song
413.188850	413.491207	whistle
416.644365	417.171331	whistle
417.914266	418.000654	chuck
418.579453	418.644244	chuck
419.352624	419.473567	chuck
419.836396	419.944381	chuck
423.075941	424.108276	chatter
426.315486	427.334863	song
427.092977	427.689053	whistle
427.563791	428.470864	song
428.898484	429.438408	whistle
430.185663	430.617602	whistle
430.565769	432.077557	chatter
432.077557	433.166044	chatter
432.349679	432.768660	whsitle
434.276128	434.625999	whistle
434.479140	434.954273	chatter
438.556647	439.018822	whistle
439.338457	440.573804	chatter
441.109409	441.649333	whistle
442.785333	443.169759	whistle
445.281943	446.763495	chatter
446.962187	447.329335	chatter
448.728819	449.260104	whistle
449.424241	450.370188	song
449.523587	449.717960	chatter
450.054872	450.521367	chatter
452.633550	453.117322	whistle
453.925049	454.996258	song
457.030693	457.475590	whistle
459.911728	459.967880	chuck
460.032671	460.093142	chuck
461.959120	462.421296	whistle
463.648638	464.066984	whistle
464.559395	464.602589	chuck
464.736490	464.788323	chuck
465.034529	465.086361	chuck
466.338985	467.276294	whistle
467.444750	467.881009	whistle
470.934820	471.392676	whistle
472.377497	472.839672	whistle
475.966913	476.040343	chuck
476.204480	476.718488	chatter
477.686032	478.860907	chatter
477.871766	478.338260	whistle
479.120176	480.159350	chatter
479.871645	480.601622	chatter
482.834749	483.651114	song
484.584103	484.657533	chuck
484.951251	485.050597	chuck
485.309761	485.374552	chuck
485.629396	486.596940	song
487.832287	488.341975	whistle
488.868941	489.693945	song
488.933732	491.015680	chatter
489.797611	490.691725	song
491.832045	492.393566	whistle
492.474671	493.757057	chatter
500.069128	500.552900	whistle
506.565496	507.135656	w
507.260918	507.308431	chuck
507.407777	507.446652	chuck
507.524401	507.558956	chuck
507.675580	507.723093	chuck
507.770606	507.818120	chuck
507.921785	507.977937	chuck
508.047048	508.090242	chuck
510.798501	510.858973	chuck
514.435430	514.819856	whistle
518.897364	519.350900	whistle
522.970552	523.549350	whistle
523.713487	524.698309	chatter
524.624879	525.048180	whistle
524.922918	525.894781	song
525.588104	526.629078	chatter
527.177641	528.529611	chatter
529.259588	529.864304	whistle
531.026220	531.514312	whistle
531.998084	532.054236	chuck
532.931073	532.991544	chuck
533.151362	533.207514	chuck
533.661050	533.717202	chuck
533.976366	534.369431	whistle
535.833705	537.189995	chatter
537.475075	537.941569	whistle
538.783851	539.595897	chatter
538.887516	539.803228	song
539.721159	540.291319	whistle
540.291319	540.852840	whistle
541.055852	541.954286	song
542.252324	542.718818	whistle
548.450653	548.852357	whistle
549.254060	549.305893	chuck
549.582334	549.660083	chuck
549.975399	551.223704	chatter
550.057468	550.839278	song
551.379202	551.461270	chatter
551.711795	552.359704	chatter
552.061666	552.696617	whistle
552.696617	553.698716	chatter
552.929864	553.858534	song
554.039948	554.104739	chatter
557.085121	557.948999	song
560.316027	560.635662	chatter
560.920742	560.985533	chatter
561.300848	561.702552	whistle
561.443388	562.523237	chatter
562.013548	562.432530	whistle
562.596666	562.652819	chuck
562.700332	562.760803	chuck
562.808317	562.868788	chuck
562.942218	562.998370	chuck
566.479801	566.527314	rattle
566.579147	566.656896	rattle
566.833991	566.903102	rattle
570.993567	571.438465	whistle
572.876823	572.950252	chuck
575.852885	576.388489	whistle
576.712444	576.781554	chuck
578.993084	579.416384	whistle
579.273844	580.142042	song
580.401206	580.457358	chuck
580.630134	580.699244	chuck
580.833145	580.889297	chuck
580.919533	580.988643	chuck
581.023199	581.079351	chuck
581.208932	581.938910	chatter
581.468096	581.938910	whistle
585.994820	586.370608	whistle
588.875856	589.225727	whistle
589.243004	589.696540	chatter
589.410844	590.461074	chatter
590.815263	591.225606	whsitle
591.851918	592.741713	song
594.339888	594.992117	whistle
594.953242	595.739372	song
597.311631	597.829958	whistle
597.527601	598.698156	chatter
599.670020	600.736910	chatter
599.704575	600.114917	whistle
600.996073	601.937701	song
601.272515	603.000272	chatter
602.404196	602.801580	whistle
603.130157	604.622588	chatter
603.959177	604.019649	chuck
604.745307	605.108136	whistle
606.779741	607.876867	chatter
608.101476	608.166266	chuck
608.235377	608.300168	chuck
609.643499	609.703970	chuck
609.846510	610.183423	whistle
610.559210	612.174664	chatter
612.528854	613.081736	whistle
616.118270	616.558848	whistle
618.377312	618.908598	whistle
619.491716	619.932294	whistle
621.776675	621.854424	chuck
626.143582	626.670548	whistle
627.171597	629.227629	chatter
629.966245	630.415462	whistle
630.139021	630.609834	chatter
633.292178	633.784589	whistle
634.393827	635.067448	s
635.870856	636.272559	whistle
636.255282	637.637487	chatter
638.039191	638.436575	whistle
642.544318	643.079923	whistle
645.747360	646.521213	song
648.063392	648.135250	chuck
648.212635	648.732222	whistle
650.429172	650.766351	whistle
655.028071	655.569768	whistle
655.663736	656.183323	whistle
656.907429	656.973759	chuck
657.283300	657.366213	chuck
658.283782	658.388805	chuck
658.554631	658.632016	chuck
659.555112	659.975204	whistle
660.262635	660.743530	whistle
661.755067	662.440479	song
664.723347	665.193186	whistle
665.342429	665.790158	whistle
669.847360	670.466443	whistle
671.643805	672.097062	whistle
675.507544	675.938691	whistle
679.360228	679.780319	whistle
681.101397	681.167728	chuck
681.267223	681.339081	chuck
681.438576	681.510434	chuck
683.577728	684.019930	whistle
685.379700	686.236466	song
687.739953	688.381145	song
688.685159	689.260022	whistle
690.376581	691.272040	song
695.041811	695.495068	whistle
697.203072	698.065366	song
698.584953	698.645756	chuck
698.839219	698.905549	chuck
700.298485	700.630137	whistle
701.122086	701.735641	song
702.133623	703.095412	song
702.376834	703.178325	chatter
703.985343	704.079311	chuck
704.234082	704.305939	chuck
704.659701	704.936077	whistle
705.627018	706.179770	whistle
707.384770	707.943050	whistle
709.905320	710.491238	whistle
712.779632	713.581123	chatter
714.050963	716.626789	chatter
716.018761	716.433325	whistle
717.715711	717.759931	chuck
717.815206	717.876009	chuck
717.986559	718.041834	chuck
718.334793	718.406651	chuck
719.689036	720.634243	song
723.022133	723.469862	whistle
726.487890	726.957729	whistle
727.013004	727.538119	whistle
727.510482	727.985848	chatter
728.074289	729.118991	song
728.262225	729.025023	chatter
729.494862	730.263188	chatter
730.716445	731.119954	chatter
730.954128	731.490298	whistle
732.418922	732.932982	song
734.878670	735.436950	whistle
735.978647	736.437431	whistle
739.825803	740.439358	whistle
740.599656	740.671514	chuck
740.759954	740.820757	chuck
741.014220	741.086078	chuck
742.329771	742.716698	chatter
744.717661	745.607592	song
746.381445	746.823647	whistle
749.742179	750.212019	whistle
753.970735	754.048120	chuck
754.838556	754.882776	chuck
754.960161	755.026492	chuck
755.275230	755.761652	whistle
758.348533	758.796262	whistle
761.554496	762.057501	whistle
761.963533	762.554978	chatter
764.992616	766.153396	song
767.247845	768.563396	chatter
767.363923	767.772960	whistle
769.038763	769.486492	whistle
771.642226	772.117593	whistle
771.835689	772.631653	song
772.211561	772.858281	chatter
773.659772	774.074336	whistle
775.085873	775.859726	chatter
776.263235	776.760712	chatter
777.374267	778.374749	song
777.810942	778.319474	whistle
779.419451	779.463671	chuck
779.640552	779.712410	chuck
779.867180	779.933511	chuck
780.110391	780.165667	chuck
780.906355	781.481217	whistle
782.304818	782.840988	whistle
783.730919	784.698236	chatter
784.267089	784.438442	burble
785.986148	786.455988	whistle
786.632869	787.047433	whistle
788.335346	788.838350	whistle
790.303144	790.784039	whistle
791.491561	791.933763	song
794.327181	795.217112	song
794.890988	795.532181	chatter
795.891470	796.294979	whistle
796.167846	796.576883	whistle
797.422594	797.792938	whistle
798.224085	798.793420	whistle
801.595874	802.585300	song
803.104888	803.618947	whistle
806.344016	806.747525	whistle
806.714360	807.151034	whistle
809.472594	809.831883	whistle
810.052984	810.970553	song
811.318787	811.766516	whistle
814.762434	815.608145	song
814.933787	815.348351	whistle
815.890048	816.608627	song
821.152250	821.677365	whistle
821.677365	822.047709	whistle
821.865301	822.545186	song
825.977778	826.475255	whistle
826.729521	827.619453	chatter
829.045553	829.095301	chuck
829.239017	829.288765	chuck
831.776150	832.649499	song
833.251999	833.699728	whistle
833.876609	833.953994	chuck
834.042434	834.097710	chuck
836.297664	837.137847	song
836.562985	837.110210	whistle
838.055416	838.110691	chuck
838.243352	838.309682	chuck
839.100118	839.453880	whistle
840.725210	840.813650	chuck
840.891036	840.962893	chuck
841.228214	841.664889	whistle
841.913627	841.963375	chuck
842.129201	842.184476	chuck
842.361357	842.433214	chuck
842.704063	843.328673	whistle
845.650233	846.540164	song
846.965783	847.010004	chuck
847.010004	847.457733	whistle
847.115027	847.170302	chuck
847.689889	848.275806	whistle
851.437550	851.979247	whistle
853.410875	853.515898	chuck
854.063123	854.140508	chuck
857.445967	857.512298	chuck
858.175600	858.711770	whitsle
861.016747	861.503169	whistle
862.923743	863.913169	chatter
864.747825	865.753834	song
865.151334	865.753834	whistle? 
868.611564	869.053766	whistle
870.175853	870.651220	whistle
875.697849	876.145578	whistle
879.810326	880.385188	whistle
881.330395	881.816817	whistle
882.010280	883.027344	chatter
882.900211	883.336885	whistle
884.862482	885.791106	song
887.703629	887.786542	chuck
887.841817	887.908147	chuck
888.201106	888.748331	whistle
889.538766	890.119156	whistle
890.119156	890.738239	whistle
890.793514	890.854317	chuck
890.926175	890.998033	chuck
891.069890	891.125166	chuck
891.279936	891.346266	chuck
891.484455	891.550785	chuck
891.617115	891.672390	chuck
893.667826	893.734156	chuck
897.907436	899.200877	song
