2.222	3.310	c
21.880	22.853	c
34.957	36.320	c
43.088	44.294	c
53.353	54.135	c
57.094	58.559	c
61.337	62.970	c
68.158	70.455	c
77.833	78.760	c
80.803	81.911	c
81.992	84.529	c
118.165	120.873	c
121.849	123.009	c
179.785	180.863	c
209.896	210.564	c
235.247	236.447	c
248.881	250.372	c
267.031	268.255	c
285.226	285.790	c
320.544	321.260	c
327.405	328.570	c
353.176	354.871	c
367.116	368.019	c
423.056	423.905	c
430.617	432.098	c
439.367	440.626	c
445.265	446.778	c
476.204	476.727	c
479.023	480.208	c
480.211	480.590	c
492.262	493.840	c
527.190	528.567	c
560.327	560.642	c
589.255	590.540	c
603.108	604.591	c
606.786	607.957	c
610.311	612.210	c
626.992	629.261	c
636.241	637.695	c
712.793	713.684	c
714.000	716.767	c
717.472	718.108	c
718.192	719.342	c
729.316	730.329	c
741.857	742.912	c
774.875	776.037	c
776.249	776.831	c
783.742	784.836	c
826.758	827.689	c
862.930	863.944	c
