0.641	0.998	w
2.222	3.310	c
6.024	6.469	w
11.108	11.625	w
11.963	12.452	w
15.765	16.343	w
19.267	19.452	b
19.560	19.639	b
19.631	20.148	w
20.679	21.186	w
21.880	22.853	c
23.203	23.566	w
24.085	24.696	w
27.345	27.777	w
27.828	28.032	b
28.052	28.215	b
28.145	28.590	w
27.752	29.070	c
31.217	32.271	w
32.881	34.033	c
32.650	32.843	b
32.889	33.073	b
33.066	33.508	w
34.957	36.320	c
38.337	38.571	b
38.700	38.883	b
38.871	39.316	w
39.311	39.703	w
41.870	42.946	c
42.270	42.651	w
43.088	44.294	c
45.187	46.132	c
45.114	45.282	b
45.382	45.532	b
45.527	46.053	w
47.204	47.621	w
48.589	49.160	w
51.737	52.866	c
52.021	52.461	w
53.353	54.135	c
57.094	58.559	c
59.813	60.363	c
60.107	60.546	w
60.550	61.046	w
61.337	62.970	c
63.075	63.625	w
64.088	64.756	c
68.158	70.455	c
73.887	74.378	w
74.455	74.907	w
77.833	78.760	c
80.803	81.911	c
81.992	84.529	c
85.619	86.161	w
88.716	88.904	b
88.923	89.497	w
98.520	99.010	w
101.369	101.754	w
101.754	102.067	w
105.404	105.910	w
108.961	109.401	w
109.483	111.566	c
110.451	110.761	w
111.781	112.168	w
118.165	120.873	c
120.841	121.257	w
121.849	123.009	c
123.740	124.561	w
124.642	125.412	w
126.802	126.899	b
126.918	127.309	w
127.415	128.017	w
128.649	129.264	c
129.558	129.762	b
129.890	130.067	b
130.065	130.507	w
130.067	130.595	c
130.653	131.145	c
133.849	134.220	w
138.096	138.198	b
138.334	138.493	b
138.506	138.948	w
140.415	141.704	c
140.241	140.373	b
140.496	140.661	b
140.799	141.103	w
142.736	143.306	w
143.838	144.338	w
144.496	144.667	b
144.738	144.884	b
144.851	145.287	w
146.269	146.659	w
149.320	149.838	w
157.897	158.385	w
158.565	159.055	w
160.876	161.069	b
161.030	161.440	w
161.349	161.946	c
162.937	163.531	w
165.325	165.767	w
167.064	167.238	b
167.306	167.458	b
167.484	167.889	w
168.361	168.732	w
170.297	170.829	w
172.394	172.785	w
172.401	172.516	b
172.661	172.896	b
172.996	173.481	w
174.727	176.731	c
175.039	175.336	w
177.644	178.186	w
178.059	178.241	b
178.302	178.466	b
178.479	178.901	w
179.296	179.737	w
179.785	180.863	c
183.722	184.129	w
190.792	191.339	w
192.663	192.905	b
192.934	193.167	b
193.098	193.543	w
192.962	193.996	w
195.611	196.255	w
198.007	198.171	b
198.264	198.420	b
198.418	198.938	w
203.574	203.779	b
203.804	203.965	b
203.740	204.023	w
204.010	204.388	w
205.662	206.179	w
209.896	210.564	c
212.709	213.322	w
217.152	217.630	w
220.386	220.679	b
220.799	220.973	b
220.995	221.444	w
224.903	225.322	w
229.835	230.233	w
235.247	236.447	c
236.634	237.038	w
237.414	237.651	b
237.777	237.950	b
237.938	238.412	w
239.490	239.919	w
241.051	241.560	w
241.562	241.667	b
241.719	242.090	w
243.403	243.738	w
246.390	246.859	w
247.536	247.701	b
247.794	247.937	b
247.966	248.492	w
248.881	250.372	c
254.145	254.581	w
257.877	258.455	w
260.785	261.310	w
267.031	268.255	c
268.480	268.996	w
270.448	270.946	w
275.639	275.881	b
275.911	276.175	b
276.089	276.691	w
279.233	280.492	c
280.519	281.473	c
279.709	279.973	b
280.063	280.235	b
280.263	280.705	w
281.696	282.087	w
282.425	283.189	c
285.226	285.790	c
286.798	287.213	w
289.419	289.991	w
295.332	295.777	w
297.058	297.190	b
297.190	297.774	w
297.863	298.019	b
298.050	298.287	b
298.277	298.877	w
301.256	301.967	w
306.615	307.091	w
308.447	309.067	w
310.435	311.050	w
315.174	315.788	w
316.104	316.356	b
316.394	316.591	b
316.600	317.064	w
316.507	317.498	c
318.594	318.788	b
318.843	319.087	b
319.081	319.602	w
320.544	321.260	c
322.078	322.573	w
323.460	324.431	c
323.921	324.127	b
324.158	324.411	b
324.416	324.822	w
324.796	325.605	c
325.613	326.048	w
327.405	328.570	c
332.204	332.810	w
334.711	335.181	w
335.302	335.517	b
335.563	335.812	b
335.804	336.407	w
338.114	338.569	c
340.618	341.015	w
340.818	341.394	c
343.128	343.733	w
348.005	348.246	b
348.286	348.478	b
348.460	349.020	w
351.848	352.289	w
352.428	352.657	b
352.712	352.941	b
352.915	353.373	w
353.176	354.871	c
358.190	361.088	c
358.798	359.033	b
359.129	359.340	b
359.459	359.949	w
361.662	362.134	w
363.608	363.844	b
363.854	364.088	b
364.021	364.625	w
367.116	368.019	c
368.713	369.194	w
377.730	378.227	w
381.553	381.674	b
381.834	382.015	b
382.127	382.655	w
383.770	384.323	w
384.707	385.342	w
